test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code
3613359593,172552843,"xiaomi/mido/mido:7.0/NRD90M/V9.2.1.0.NCFMIEK:user/release-keys","2018-02-01 00:00:42","117.225.243.xxx",2459,2361,58,"Ludhiana","India","IN",30.9010,75.8573,"Jio","India","IN","Punjab","PB","Morinda","30.79161","76.50067",38.9491,"BSNL","1","AirTel","404","2",17,17,"xiaomi","mido","qcom","NRD90M","Xiaomi","Redmi Note 4","mido","","249447098",1,"Morinda, Punjab 140101, India","Morinda","locality","India","IN","Punjab","Rupnagar","","140101"
3613359595,181264644,"Lenovo/marino_f/marino_f:7.1.1/NMC26.74-31/31:user/release-keys","2018-02-01 00:00:42","223.191.60.xxx",2542,1783,56,"Barrackpore","India","IN",22.7674,88.3883,"IKF POWERNET","India","IN","West Bengal","WB","Rampur Hat","24.17332","87.78690",104.465,"BHARTI Airtel","1","airtel,Aircel","405","51",15,15,"Lenovo","marino_f","mt6757","NMC26.74-31","LENOVO","Lenovo K8 Plus","marino_f","","15639297",1,"Rampurhat, West Bengal, India","Rampurhat","locality","India","IN","West Bengal","Birbhum","","731224"
3613359597,191487865,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU2BQKG:user/release-keys","2018-02-01 00:00:42","183.171.92.xxx",6883,7354,41,"Penang","Malaysia","MY",5.4000,100.2333,"MyKRIS Asia Sdn Bhd","Malaysia","MY","Penang","07","Butterworth","5.39906","100.37530",9.7787,"Celcom Internet Service Provider","1","MY CELCOM","502","19",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","84771853",1,"Butterworth, Penang, Malaysia","Butterworth","locality","Malaysia","MY","Penang","North Seberang Perai","","12100"
3613359600,71647103,"samsung/trhpltexx/trhplte:4.4.4/KTU84P/N910UXXE1ANK6:eng/test-keys","2018-02-01 00:00:42","49.130.130.xxx",24118,17617,29,"Chai Wan","China","HK",22.2700,114.2400,"FPT Telecom","Hong Kong","HK","Central And Western District","HCW","City of Victoria","22.29100","114.15000",5.94063,"Smartone Mobile communications Limited","1","SmarTone HK","454","6",15,15,"samsung","trhplte","universal5433","KTU84P","samsung","SM-N910U","trhpltexx","","23347487",2,"Hong Kong, Hong Kong","Hong Kong","locality","Hong Kong","HK","","","",""
3613359604,90592067,"Sony/E5823/E5823:7.1.1/32.4.A.1.54/3761073091:user/release-keys","2018-02-01 00:00:42","91.141.3.xxx",31522,11839,23,"Vienna","Austria","AT",48.2088,16.3726,"A1 Telekom Austria AG","Austria","AT","Vienna","9","Vienna","48.19520","16.35030",1.39352,"Hutchison Drei Austria GmbH","1","3 AT","232","5",15,15,"Sony","E5823","qcom","32.4.A.1.54","Sony","E5823","E5823","","33898852",2,"Vienna, Austria","Vienna","locality","Austria","AT","Vienna","","","1060"
3613359605,94037497,"motorola/lux_retasia_ds/lux_uds:7.1.1/NPD26.48-24-1/1:user/release-keys","2018-02-01 00:00:42","42.109.245.xxx",6362,2752,51,"Bangalore","India","IN",12.9833,77.5833,"Bharti Airtel Ltd","India","IN","Karnataka","KA","Bengaluru","12.98330","77.58330",0,"Vodafone India","1","Vodafone IN","404","86",17,17,"motorola","lux_uds","qcom","NPD26.48-24-1","motorola","XT1562","lux_retasia_ds","","20992126",2,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560001"
3613359607,194507972,"Xiaomi/rolex/rolex:6.0.1/MMB29M/V8.5.5.0.MCCMIED:user/release-keys","2018-02-01 00:00:42","47.31.37.xxx",44635,4449,29,"New Delhi","India","IN",28.6100,77.2300,"Bharti Airtel Ltd","India","IN","Delhi","DL","Alipur","28.79324","77.13660",13.884,"Jio","1","Airtel","404","10",15,15,"Xiaomi","rolex","qcom","MMB29M","Xiaomi","Redmi 4A","rolex","","2717712",1,"Delhi, India","Delhi","locality","India","IN","Delhi","North West Delhi","","110036"
3613359609,139519508,"hardkernel/cm_odroidxu3/odroidxu3:6.0.1/MMB29M/adf5854d6f:userdebug/test-keys","2018-02-01 00:00:43","46.172.244.xxx",98870,198231,2,"Andorra La Vella","Andorra","AD",42.5235,1.5000,"Andorra Telecom","Andorra","AD","Andorra la Vella","07","Andorra la Vella","42.50000","1.51670",1.83494,"Andorra Telecom Sau","1","                ","","",0,0,"hardkernel","odroidxu3","odroidxu3","MMB29M","hardkernel","ODROID-XU3","cm_odroidxu3","","",2,"Andorra la Vella, Andorra","Andorra la Vella","administrative_area_level_1","Andorra","AD","Andorra la Vella","","","AD500"
3613359610,194629231,"samsung/j7duoltedd/j7duolte:8.0.0/R16NW/J720FDDU0ARAD:user/release-keys","2018-02-01 00:00:43","106.219.71.xxx",4696,3483,38,"Lucknow","India","IN",26.8500,80.9200,"Jio","India","IN","Uttar Pradesh","UP","Lucknow","26.87619","80.85784",4.24174,"BHARTI Airtel","1","Airtel","405","54",15,15,"samsung","j7duolte","samsungexynos7885","R16NW","samsung","SM-J720F","j7duoltedd","","230682625",1,"Lucknow, Uttar Pradesh 226002, India","Lucknow","locality","India","IN","Uttar Pradesh","Lucknow","","226003"
3613359611,153521912,"Xiaomi/hydrogen/hydrogen:7.0/NRD90M/V9.2.1.0.NBCMIEK:user/release-keys","2018-02-01 00:00:43","62.74.23.xxx",16956,2240,36,"Athens","Greece","GR",37.9778,23.7278,"Vodafone Greece","Greece","GR","Western Macedonia","C","Kozani","40.30284","21.80363",191.091,"Vodafone-panafon Hellenic Telecommunications Compa","1","VODAFONE GR","202","5",17,17,"Xiaomi","hydrogen","qcom","NRD90M","Xiaomi","MI MAX","hydrogen","","3016082",1,"Kozani 501 00, Greece","Kozani","locality","Greece","GR","Ipiros Ditiki Makedonia","Western Macedonia","Kozani, Kozani, Kozani","501 32"
3613359613,185153271,"samsung/core33gdd/core33g:4.4.4/KTU84P/G360HDDU0AQA2:user/release-keys","2018-02-01 00:00:43","106.193.128.xxx",564,53,85,"Pune","India","IN",18.5203,73.8567,"ICC Netspeed","India","IN","Maharashtra","MH","Pune","18.53330","73.86670",1.11309,"BHARTI Airtel","1","IND airtel","404","90",17,5,"samsung","core33g","sc8830","KTU84P","samsung","SM-G360H","core33gdd","","1382729",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001"
3613359614,185769995,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU2BQKG:user/release-keys","2018-02-01 00:00:43","46.230.133.xxx",2142,3507,19,"Oslo","Norway","NO",59.9494,10.7564,"Get AS","Norway","NO","Oslo","03","Oslo","59.94617","10.84909",3.21851,"Netett Sverige AB","1","ice.net","242","2",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","34433322",1,"Oslo, Norway","Oslo","locality","Norway","NO","Oslo","","","0595"
3613359615,194620970,"ZTE/P636A01_O/sdm660_64:8.1.0/OPM1.171019.011/356:user/release-keys","2018-02-01 00:00:43","117.33.114.xxx",27760,18933,19,"Xi'an","China","CN",34.2667,108.9000,"China Mobile Group Shaanxi Company Limited","China","CN","Shaanxi","SN","Xi'an","34.25830","108.92860",1.73488,"China Telecom Shanxi(SN)","1","CHN-CT","460","11",15,15,"ZTE","sdm660_64","qcom","OPM1.171019.011","ZTE","ZTE V890","P636A01_O","","40306690",2,"Xi'an, Shaanxi, China","Xi'an","locality","China","CN","Shaanxi","","","710002"
3613359616,185333267,"lge/elsa_spr_us/elsa:7.0/NRD90M/1732412100e6f:user/release-keys","2018-02-01 00:00:43","99.203.23.xxx",145829,7758,30,"Fort Worth, TX","United States","US",32.7253,-97.3206,"Sprint","United States","US","Texas","TX","Fort Worth","32.72922","-97.41464",5.47888,"Sprint PCS","1","Boost Mobile","311","870",15,15,"lge","elsa","elsa","NRD90M","LGE","LG-LS997","elsa_spr_us","24041","",1,"Fort Worth, TX, USA","Fort Worth","locality","United States","US","Texas","Tarrant County","","76109"
3613359619,190226616,"Lenovo/A6020a40/A6020a40:5.1.1/LMY47V/A6020a40_S105_161128_ROW:user/release-keys","2018-02-01 00:00:43","117.246.121.xxx",6406,1908,78,"Bangalore","India","IN",12.9833,77.5833,"ACT Fibernet","India","IN","Karnataka","KA","Bengaluru","12.98330","77.58330",0,"BSNL","1","CellOne","404","72",17,17,"Lenovo","A6020a40","qcom","LMY47V","LENOVO","Lenovo A6020a40","A6020a40","","23387413",2,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560001"
3613359631,145927721,"Honor/Che1-L04/Che1:4.4.4/Che1-L04/C900B180:user/ota-rel-keys,release-keys","2018-02-01 00:00:43","1.39.184.xxx",25473,9509,36,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","India","IN","Karnataka","KA","Udupi","13.36561","74.74523",372.57,"Vodafone India","1","Vodafone IN","404","86",15,15,"Honor","Che1","qcom","Che1-L04","HUAWEI","Che1-L04","Che1-L04","","207214088",1,"Kallianpur, Karnataka, India","Kallianpur","locality","India","IN","Karnataka","Udupi","","576102"
3613359632,159190130,"OPPO/X9009/X9009:5.1/LMY47I/1508407280:user/release-keys","2018-02-01 00:00:43","157.41.241.xxx",12971,4598,92,"Jajpur","India","IN",20.8500,86.3330,"Go WiFi Networking Solutions Pvt Ltd","India","IN","Odisha","OR","Cuttack","20.50000","85.83330",40.3966,"Jio","1","Jio 4G","405","866",15,15,"OPPO","X9009","mt6755","LMY47I","OPPO","X9009","X9009","","331569",2,"Cuttack, Odisha, India","Cuttack","administrative_area_level_2","India","IN","Odisha","Cuttack","","753014"
3613359633,186961921,"samsung/greatqlteue/greatqlteue:7.1.1/NMF26X/N950U1UES2BQL2:user/release-keys","2018-02-01 00:00:43","172.58.92.xxx",6895,6327,28,"San Francisco, CA","United States","US",37.7750,-122.4183,"Unwired","United States","US","California","CA","San Francisco","37.71353","-122.40440",4.31927,"T-MOBILE USA","1","MetroPCS","310","260",15,15,"samsung","greatqlteue","qcom","NMF26X","samsung","SM-N950U1","greatqlteue","","21405957",1,"San Francisco, CA, USA","San Francisco","locality","United States","US","California","San Francisco County","","94134"
3613359635,169009754,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU2BQL6:user/release-keys","2018-02-01 00:00:43","175.158.210.xxx",519,12942,23,"Makati","Philippines","PH",14.5500,121.0300,"Smart Communications Inc.","Philippines","PH","Calabarzon","40","Paranaque City","14.47110","121.02230",5.48185,"Smart Broadband","1","SMART GOLD 3G","515","3",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","28771175",2,"Parañaque, Metro Manila, Philippines","Parañaque","locality","Philippines","PH","Metro Manila","","",""
3613359638,194301386,"xiaomi/tissot/tissot_sprout:8.0.0/OPR1.170623.026/8.1.10:user/release-keys","2018-02-01 00:00:43","42.153.36.xxx",3587,3560,28,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"MyKRIS Asia Sdn Bhd","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur","3.14733","101.68318",0.870662,"Webe Digital Sdn. Bhd.","1","unifi","502","19",17,17,"xiaomi","tissot_sprout","qcom","OPR1.170623.026","Xiaomi","Mi A1","tissot","","8737150",1,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50480"
3613359640,190780163,"GIONEE/A1/GIONEE_SWW1609:7.0/NRD90M/1512049764:user/release-keys","2018-02-01 00:00:43","49.32.100.xxx",399,281,28,"Navi Mumbai","India","IN",19.0330,73.0297,"Jio","India","IN","Maharashtra","MH","Kharghar","19.01921","73.04182",1.23997,"Jio","1","Jio 4G","405","874",15,15,"GIONEE","GIONEE_SWW1609","mt6755","NRD90M","GIONEE","GIONEE A1","A1","","1381905",1,"Navi Mumbai, Maharashtra, India","Navi Mumbai","locality","India","IN","Maharashtra","Thane","","400614"
3613359641,127391335,"Xiaomi/ferrari/ferrari:5.0.2/LRX22G/V7.0.3.0.LXIMICI:user/release-keys","2018-02-01 00:00:43","223.186.219.xxx",24952,1189,19,"Bangalore","India","IN",12.9716,77.5946,"TelexAir Telecom Pvt Ltd","India","IN","Karnataka","KA","Bengaluru","12.88857","77.59936",5.75216,"Airtel Broadband","1","Airtel","404","45",15,15,"Xiaomi","ferrari","qcom","LRX22G","Xiaomi","Mi 4i","ferrari","","206352386",1,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560076"
3613359642,189507068,"samsung/kltexx/klte:4.4.2/KOT49H/G900FXXU1ANI4:user/release-keys","2018-02-01 00:00:43","112.215.152.xxx",4499,22936,23,"Jakarta","Indonesia","ID",-6.1745,106.8227,"PT INDOSATM2","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta Pusat","-6.18376","106.82418",0.648566,"Excelcomindo Pratama, PT","1","XL","510","11",15,15,"samsung","klte","qcom","KOT49H","samsung","SM-G900F","kltexx","","107663108",1,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110"
3613359644,194563352,"HUAWEI/PRA-LX1/HWPRA-H:7.0/HUAWEIPRA-LX1/C432B179:user/release-keys","2018-02-01 00:00:43","94.197.120.xxx",14074,8133,39,"Gloucester","Great Britain","GB",51.8569,-2.2400,"Fasthosts Internet","United Kingdom","GB","City of Bristol","BST","Bristol","51.43045","-2.60503",33.4006,"Three","1","3","234","20",15,15,"HUAWEI","HWPRA-H","hi6250","HUAWEIPRA-LX1","HUAWEI","PRA-LX1","PRA-LX1","","680198",1,"Bristol, City of Bristol, UK","Bristol","locality","United Kingdom","GB","England","Bath and North East Somerset","","BS3"
3613359645,134359431,"OPPO/A33f/A33:5.1.1/LMY47V/1491834158:user/release-keys","2018-02-01 00:00:43","117.225.200.xxx",111,191,119,"Surajgarh","India","IN",28.3075,75.7313,"Arichwal IT Services Private Limited","India","IN","Rajasthan","RJ","Sikar","27.62890","75.18199",57.701,"BSNL","1","CellOne","404","59",5,5,"OPPO","A33","qcom","LMY47V","OPPO","A33f","A33f","","164515732",1,"Sikar, Rajasthan 332001, India","Sikar","locality","India","IN","Rajasthan","Sikar","","332001"
3613359648,181982774,"samsung/greatltexx/greatlte:7.1.1/NMF26X/N950FXXU2BQKG:user/release-keys","2018-02-01 00:00:44","41.13.224.xxx",12149,1577,16,"Cape Town","South Africa","ZA",-33.9253,18.4239,"Vodacom","South Africa","ZA","Western Cape","WC","Cape Town","-33.99554","18.47983",5.82248,"Vodacom","1","TelkomSA","655","2",15,15,"samsung","greatlte","samsungexynos8895","NMF26X","samsung","SM-N950F","greatltexx","","51954691",1,"Cape Town, South Africa","Cape Town","locality","South Africa","ZA","Western Cape","Cape Town","Cape Town","7745"
3613359649,194479832,"samsung/hero2ltexx/hero2lte:6.0.1/MMB29K/G935FXXU1CPJ2:user/release-keys","2018-02-01 00:00:44","111.82.91.xxx",93046,11581,31,"Changhua","Taiwan","TW",23.9333,120.5333,"Far Eastone Telecommunications Co., Ltd.","Taiwan","TW","Changhua County","CHA","Yuanlin","23.96171","120.57382",3.22846,"Chunghwa Telecom Co.","1","Chunghwa Telecom","466","92",15,15,"samsung","hero2lte","samsungexynos8890","MMB29K","samsung","SM-G935F","hero2ltexx","","131346702",1,"Yuanlin, Yuanlin City, Changhua County, Taiwan","Yuanlin","locality","Taiwan","TW","Changhua County","Yuanlin City","","510"
3613359651,194520154,"vivo/V3Max/V3Max:5.1.1/LMY47V/compiler12291929:user/release-keys","2018-02-01 00:00:44","49.33.74.xxx",15738,3002,24,"Navi Mumbai","India","IN",19.0330,73.0297,"Jio","India","IN","Maharashtra","MH","Ghansoli","19.12175","73.01230",6.24332,"Jio","1","Jio 4G","405","874",15,15,"vivo","V3Max","qcom","LMY47V","vivo","vivo V3Max","V3Max","","101698561",1,"Navi Mumbai, Maharashtra, India","Navi Mumbai","locality","India","IN","Maharashtra","Thane","","400701"
3613359653,131828830,"Huawei/MT7-L09/hwmt7:4.4.2/HuaweiMT7-L09/C00B137:user/ota-rel-keys,release-keys","2018-02-01 00:00:44","113.210.190.xxx",29649,9834,29,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Malaysia","MY","Selangor","10","Klang","3.12531","101.44321",16.9227,"Maxis Communications","1","MY MAXIS","502","12",15,15,"Huawei","hwmt7","hi3630","HuaweiMT7-L09","HUAWEI","HUAWEI MT7-L09","MT7-L09","","53998337",1,"Klang, Selangor, Malaysia","Klang","locality","Malaysia","MY","Selangor","Klang","","41050"
3613359654,97374905,"HUAWEI/Hol-U19/HWHol-U:4.4.2/HUAWEIHol-U19/C567B109:user/release-keys","2018-02-01 00:00:44","42.153.34.xxx",1109,2401,45,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Telekom Malaysia Berhad","Malaysia","MY","Federal Territory of Kuala Lumpur","14","Kuala Lumpur","3.12380","101.68410",0.86621,"Webe Digital Sdn. Bhd.","1","MY CELCOM","502","19",17,17,"HUAWEI","HWHol-U","mt6582","HUAWEIHol-U19","HUAWEI","Hol-U19","Hol-U19","","9646864",2,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","Kuala Lumpur","locality","Malaysia","MY","Federal Territory of Kuala Lumpur","","","50460"
3613359656,179233056,"lge/m1ds_open_esa/m1ds:5.1.1/LMY47V/1703901342347:user/release-keys","2018-02-01 00:00:44","223.189.18.xxx",2009,5639,18,"Thane","India","IN",19.2183,72.9780,"Threesa Infoway Pvt Ltd","India","IN","Maharashtra","MH","Mira Road","19.29370","72.85574",9.53583,"BHARTI Airtel","1","AirTel","404","92",15,15,"lge","m1ds","m1ds","LMY47V","LGE","LG-K332","m1ds_open_esa","","231003137",1,"Mira Bhayandar, Maharashtra, India","Mira Bhayandar","locality","India","IN","Maharashtra","Thane","","401107"
3613359658,162353576,"samsung/grandppltedx/grandpplte:6.0.1/MMB29T/G532GDXU1AQK1:user/release-keys","2018-02-01 00:00:44","203.78.117.xxx",1803,387,56,"Surabaya","Indonesia","ID",-7.2667,112.7333,"PT. Telekomunikasi Indonesia","Indonesia","ID","East Java","JI","Pelem","-7.60380","112.10314",49.1101,"PT. Excelcomindo Pratama","1","TELKOMSEL","510","10",15,15,"samsung","grandpplte","mt6735","MMB29T","samsung","SM-G532G","grandppltedx","","138870277",1,"Tembarak, Kertosono, Nganjuk Regency, East Java, Indonesia","Tembarak","administrative_area_level_4","Indonesia","ID","East Java","Nganjuk Regency","Kertosono, Tembarak","64315"
3613359659,168789628,"alps/full_magc6580_we_m/magc6580_we_m:6.0/MRA58K/1510215990:user/test-keys","2018-02-01 00:00:44","223.24.176.xxx",4033,3303,25,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok","13.75000","100.48330",0,"True Internet","1","TRUE-H","520","0",17,17,"alps","magc6580_we_m","mt6580","MRA58K","alps","Maya","full_magc6580_we_m","","814954",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10700"
3613359660,166983643,"Sony/F8131/F8131:6.0.1/35.0.A.1.238/1259670374:user/release-keys","2018-02-01 00:00:44","5.38.62.xxx",2153,3700,31,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"Etisalat","United Arab Emirates","AE","Dubai","DU","Dubai","25.10929","55.14181",13.8847,"Emirates Telecommunications Corporation","1","ETISALAT","424","2",17,17,"Sony","F8131","qcom","35.0.A.1.238_1.0.0.11","Sony","F8131","F8131","","27664256",1,"Dubai - Dubai - United Arab Emirates","Dubai","locality","United Arab Emirates","AE","Dubai","","",""
3613359661,180176583,"samsung/kminiltexx/kminilte:6.0.1/MMB29K/G800FXXU1CQH2:user/release-keys","2018-02-01 00:00:44","80.62.116.xxx",50112,48811,16,"Tranbjerg","Denmark","DK",56.0900,10.1337,"TDC Group","Denmark","DK","Region Syddanmark","83","Bredsten","55.70051","9.37966",39.7626,"TDC Danmark","1","TDC","238","1",15,15,"samsung","kminilte","universal3470","MMB29K","samsung","SM-G800F","kminiltexx","","9459466",1,"7182 Bredsten, Denmark","Bredsten","locality","Denmark","DK","Region Syddanmark","Vejle Municipality","","7182"
3613359665,192855561,"samsung/m0xx/m0:4.3/JSS15J/I9300XXUGMK6:user/release-keys","2018-02-01 00:00:44","117.225.169.xxx",744,407,65,"Chandigarh","India","IN",30.7333,76.7794,"Anjani Broadband Solutions Pvt Ltd.","India","IN","Haryana","HR","Ambala","30.37044","76.87264",25.7063,"BSNL","1","CellOne","404","34",10,10,"samsung","m0","smdk4x12","NMF26O","samsung","GT-I9300","m0xx","","19879991",1,"Boh, Haryana, India","Boh","sublocality_level_1","India","IN","Haryana","Ambala","","133001"
3613359667,137809565,"samsung/gts210ltedx/gts210lte:7.0/NRD90M/T815YDVU2CQD9:user/release-keys","2018-02-01 00:00:44","49.35.110.xxx",11513,1251,48,"Pune","India","IN",18.5203,73.8567,"YOU Broadband India Pvt. Ltd","India","IN","Maharashtra","MH","Pune","18.53330","73.86670",1.11309,"Jio","1","Jio 4G","405","864",15,15,"samsung","gts210lte","universal5433","NRD90M","samsung","SM-T815Y","gts210ltedx","","3200529",2,"Pune, Maharashtra 411001, India","Pune","locality","India","IN","Maharashtra","Pune","","411001"
3613359668,193001996,"samsung/dreamltexx/dreamlte:7.0/NRD90M/G950FXXU1AQL5:user/release-keys","2018-02-01 00:00:44","188.170.194.xxx",24144,540,16,"Krasnodar","Russian Federation","RU",45.0333,38.9667,"Megafon","Russia","RU","Adygea","AD","Novaya Adygeya","45.06190","38.87821",4.75575,"PJSC MegaFon","1","MegaFon","250","2",15,15,"samsung","dreamlte","samsungexynos8895","NRD90M","samsung","SM-G950F","dreamltexx","","60599071",1,"Uchebnoye Khozyaystvo Kuban', Krasnodarskiy kray, Russia","Uchebnoye Khozyaystvo Kuban'","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350064"
